2021-07-20 19:22:52,966:No checkpoint detected, starting from initial state
2021-07-20 19:25:42,732:Epoch 9, Free saved
2021-07-20 19:25:42,732:Epoch 9, Variance saved
2021-07-20 19:25:42,732:Epoch 9, Variance saved
2021-07-20 19:25:43,023:Epoch 9, Training state saved at /checkpoint/japuleme/3441990/ckpt-10
2021-07-20 19:25:59,159:Epoch 10, bdsb saved
2021-07-20 19:25:59,160:Epoch 10, bdsb saved
2021-07-20 19:25:59,160:Epoch 10, Energy saved
2021-07-20 19:25:59,160:Epoch 10, Free saved
2021-07-20 19:25:59,160:Epoch 10, Variance saved
2021-07-20 19:25:59,161:Epoch 10, Variance saved
2021-07-20 19:25:59,412:Epoch 10, Training state saved at /checkpoint/japuleme/3441990/ckpt-11
2021-07-20 19:26:15,494:Epoch 11, bdsb saved
2021-07-20 19:26:15,495:Epoch 11, bdsb saved
2021-07-20 19:26:15,495:Epoch 11, Energy saved
2021-07-20 19:26:15,495:Epoch 11, Free saved
2021-07-20 19:26:15,495:Epoch 11, Variance saved
2021-07-20 19:26:15,495:Epoch 11, Variance saved
2021-07-20 19:26:15,749:Epoch 11, Training state saved at /checkpoint/japuleme/3441990/ckpt-12
2021-07-20 19:26:31,931:Epoch 12, bdsb saved
2021-07-20 19:26:31,931:Epoch 12, bdsb saved
2021-07-20 19:26:31,931:Epoch 12, Energy saved
2021-07-20 19:26:31,932:Epoch 12, Free saved
2021-07-20 19:26:31,932:Epoch 12, Variance saved
2021-07-20 19:26:31,932:Epoch 12, Variance saved
2021-07-20 19:26:32,168:Epoch 12, Training state saved at /checkpoint/japuleme/3441990/ckpt-13
2021-07-20 19:26:48,342:Epoch 13, bdsb saved
2021-07-20 19:26:48,342:Epoch 13, bdsb saved
2021-07-20 19:26:48,343:Epoch 13, Energy saved
2021-07-20 19:26:48,343:Epoch 13, Free saved
2021-07-20 19:26:48,343:Epoch 13, Variance saved
2021-07-20 19:26:48,343:Epoch 13, Variance saved
2021-07-20 19:26:48,596:Epoch 13, Training state saved at /checkpoint/japuleme/3441990/ckpt-14
2021-07-20 19:27:04,688:Epoch 14, bdsb saved
2021-07-20 19:27:04,688:Epoch 14, bdsb saved
2021-07-20 19:27:04,689:Epoch 14, Energy saved
2021-07-20 19:27:04,689:Epoch 14, Free saved
2021-07-20 19:27:04,689:Epoch 14, Variance saved
2021-07-20 19:27:04,689:Epoch 14, Variance saved
2021-07-20 19:27:05,020:Epoch 14, Training state saved at /checkpoint/japuleme/3441990/ckpt-15
2021-07-20 19:27:21,131:Epoch 15, bdsb saved
2021-07-20 19:27:21,131:Epoch 15, bdsb saved
2021-07-20 19:27:21,132:Epoch 15, Energy saved
2021-07-20 19:27:21,132:Epoch 15, Free saved
2021-07-20 19:27:21,132:Epoch 15, Variance saved
2021-07-20 19:27:21,132:Epoch 15, Variance saved
2021-07-20 19:27:21,368:Epoch 15, Training state saved at /checkpoint/japuleme/3441990/ckpt-16
2021-07-20 19:27:37,537:Epoch 16, bdsb saved
2021-07-20 19:27:37,537:Epoch 16, bdsb saved
2021-07-20 19:27:37,537:Epoch 16, Energy saved
2021-07-20 19:27:37,537:Epoch 16, Free saved
2021-07-20 19:27:37,537:Epoch 16, Variance saved
2021-07-20 19:27:37,538:Epoch 16, Variance saved
2021-07-20 19:27:37,770:Epoch 16, Training state saved at /checkpoint/japuleme/3441990/ckpt-17
2021-07-20 19:27:53,938:Epoch 17, bdsb saved
2021-07-20 19:27:53,939:Epoch 17, bdsb saved
2021-07-20 19:27:53,939:Epoch 17, Energy saved
2021-07-20 19:27:53,939:Epoch 17, Free saved
2021-07-20 19:27:53,939:Epoch 17, Variance saved
2021-07-20 19:27:53,939:Epoch 17, Variance saved
2021-07-20 19:27:54,179:Epoch 17, Training state saved at /checkpoint/japuleme/3441990/ckpt-18
2021-07-20 19:28:10,280:Epoch 18, bdsb saved
2021-07-20 19:28:10,281:Epoch 18, bdsb saved
2021-07-20 19:28:10,281:Epoch 18, Energy saved
2021-07-20 19:28:10,281:Epoch 18, Free saved
2021-07-20 19:28:10,281:Epoch 18, Variance saved
2021-07-20 19:28:10,281:Epoch 18, Variance saved
2021-07-20 19:28:10,530:Epoch 18, Training state saved at /checkpoint/japuleme/3441990/ckpt-19
2021-07-20 19:28:26,662:Epoch 19, bdsb saved
2021-07-20 19:28:26,663:Epoch 19, bdsb saved
2021-07-20 19:28:26,663:Epoch 19, Energy saved
2021-07-20 19:28:26,663:Epoch 19, Free saved
2021-07-20 19:28:26,663:Epoch 19, Variance saved
2021-07-20 19:28:26,663:Epoch 19, Variance saved
2021-07-20 19:28:26,940:Epoch 19, Training state saved at /checkpoint/japuleme/3441990/ckpt-20
2021-07-20 19:28:43,114:Epoch 20, bdsb saved
2021-07-20 19:28:43,115:Epoch 20, bdsb saved
2021-07-20 19:28:43,115:Epoch 20, Energy saved
2021-07-20 19:28:43,115:Epoch 20, Free saved
2021-07-20 19:28:43,115:Epoch 20, Variance saved
2021-07-20 19:28:43,115:Epoch 20, Variance saved
2021-07-20 19:28:43,345:Epoch 20, Training state saved at /checkpoint/japuleme/3441990/ckpt-21
2021-07-20 19:28:59,520:Epoch 21, bdsb saved
2021-07-20 19:28:59,520:Epoch 21, bdsb saved
2021-07-20 19:28:59,520:Epoch 21, Energy saved
2021-07-20 19:28:59,520:Epoch 21, Free saved
2021-07-20 19:28:59,521:Epoch 21, Variance saved
2021-07-20 19:28:59,521:Epoch 21, Variance saved
2021-07-20 19:28:59,771:Epoch 21, Training state saved at /checkpoint/japuleme/3441990/ckpt-22
2021-07-20 19:29:15,845:Epoch 22, bdsb saved
2021-07-20 19:29:15,845:Epoch 22, bdsb saved
2021-07-20 19:29:15,846:Epoch 22, Energy saved
2021-07-20 19:29:15,846:Epoch 22, Free saved
2021-07-20 19:29:15,846:Epoch 22, Variance saved
2021-07-20 19:29:15,846:Epoch 22, Variance saved
2021-07-20 19:29:16,082:Epoch 22, Training state saved at /checkpoint/japuleme/3441990/ckpt-23
2021-07-20 19:29:32,235:Epoch 23, bdsb saved
2021-07-20 19:29:32,235:Epoch 23, bdsb saved
2021-07-20 19:29:32,235:Epoch 23, Energy saved
2021-07-20 19:29:32,235:Epoch 23, Free saved
2021-07-20 19:29:32,236:Epoch 23, Variance saved
2021-07-20 19:29:32,236:Epoch 23, Variance saved
2021-07-20 19:29:32,485:Epoch 23, Training state saved at /checkpoint/japuleme/3441990/ckpt-24
2021-07-20 19:29:48,663:Epoch 24, bdsb saved
2021-07-20 19:29:48,664:Epoch 24, bdsb saved
2021-07-20 19:29:48,664:Epoch 24, Energy saved
2021-07-20 19:29:48,664:Epoch 24, Free saved
2021-07-20 19:29:48,664:Epoch 24, Variance saved
2021-07-20 19:29:48,664:Epoch 24, Variance saved
2021-07-20 19:29:48,903:Epoch 24, Training state saved at /checkpoint/japuleme/3441990/ckpt-25
2021-07-20 19:30:05,033:Epoch 25, bdsb saved
2021-07-20 19:30:05,033:Epoch 25, bdsb saved
2021-07-20 19:30:05,033:Epoch 25, Energy saved
2021-07-20 19:30:05,033:Epoch 25, Free saved
2021-07-20 19:30:05,033:Epoch 25, Variance saved
2021-07-20 19:30:05,034:Epoch 25, Variance saved
2021-07-20 19:30:05,259:Epoch 25, Training state saved at /checkpoint/japuleme/3441990/ckpt-26
2021-07-20 19:30:21,317:Epoch 26, bdsb saved
2021-07-20 19:30:21,318:Epoch 26, bdsb saved
2021-07-20 19:30:21,318:Epoch 26, Energy saved
2021-07-20 19:30:21,318:Epoch 26, Free saved
2021-07-20 19:30:21,318:Epoch 26, Variance saved
2021-07-20 19:30:21,319:Epoch 26, Variance saved
2021-07-20 19:30:21,568:Epoch 26, Training state saved at /checkpoint/japuleme/3441990/ckpt-27
2021-07-20 19:30:37,692:Epoch 27, bdsb saved
2021-07-20 19:30:37,692:Epoch 27, bdsb saved
2021-07-20 19:30:37,692:Epoch 27, Energy saved
2021-07-20 19:30:37,693:Epoch 27, Free saved
2021-07-20 19:30:37,693:Epoch 27, Variance saved
2021-07-20 19:30:37,693:Epoch 27, Variance saved
2021-07-20 19:30:37,935:Epoch 27, Training state saved at /checkpoint/japuleme/3441990/ckpt-28
2021-07-20 19:30:54,088:Epoch 28, bdsb saved
2021-07-20 19:30:54,089:Epoch 28, bdsb saved
2021-07-20 19:30:54,089:Epoch 28, Energy saved
2021-07-20 19:30:54,089:Epoch 28, Free saved
2021-07-20 19:30:54,089:Epoch 28, Variance saved
2021-07-20 19:30:54,089:Epoch 28, Variance saved
2021-07-20 19:30:54,327:Epoch 28, Training state saved at /checkpoint/japuleme/3441990/ckpt-29
2021-07-20 19:31:10,624:Epoch 29, bdsb saved
2021-07-20 19:31:10,625:Epoch 29, bdsb saved
2021-07-20 19:31:10,625:Epoch 29, Energy saved
2021-07-20 19:31:10,625:Epoch 29, Free saved
2021-07-20 19:31:10,625:Epoch 29, Variance saved
2021-07-20 19:31:10,626:Epoch 29, Variance saved
2021-07-20 19:31:10,956:Epoch 29, Training state saved at /checkpoint/japuleme/3441990/ckpt-30
2021-07-20 19:31:27,237:Epoch 30, bdsb saved
2021-07-20 19:31:27,237:Epoch 30, bdsb saved
2021-07-20 19:31:27,237:Epoch 30, Energy saved
2021-07-20 19:31:27,237:Epoch 30, Free saved
2021-07-20 19:31:27,238:Epoch 30, Variance saved
2021-07-20 19:31:27,238:Epoch 30, Variance saved
2021-07-20 19:31:27,470:Epoch 30, Training state saved at /checkpoint/japuleme/3441990/ckpt-31
2021-07-20 19:31:43,813:Epoch 31, bdsb saved
2021-07-20 19:31:43,814:Epoch 31, bdsb saved
2021-07-20 19:31:43,814:Epoch 31, Energy saved
2021-07-20 19:31:43,814:Epoch 31, Free saved
2021-07-20 19:31:43,814:Epoch 31, Variance saved
2021-07-20 19:31:43,814:Epoch 31, Variance saved
2021-07-20 19:31:44,055:Epoch 31, Training state saved at /checkpoint/japuleme/3441990/ckpt-32
2021-07-20 19:32:00,315:Epoch 32, bdsb saved
2021-07-20 19:32:00,316:Epoch 32, bdsb saved
2021-07-20 19:32:00,316:Epoch 32, Energy saved
2021-07-20 19:32:00,316:Epoch 32, Free saved
2021-07-20 19:32:00,316:Epoch 32, Variance saved
2021-07-20 19:32:00,316:Epoch 32, Variance saved
2021-07-20 19:32:00,558:Epoch 32, Training state saved at /checkpoint/japuleme/3441990/ckpt-33
2021-07-20 19:32:16,743:Epoch 33, bdsb saved
2021-07-20 19:32:16,744:Epoch 33, bdsb saved
2021-07-20 19:32:16,744:Epoch 33, Energy saved
2021-07-20 19:32:16,744:Epoch 33, Free saved
2021-07-20 19:32:16,744:Epoch 33, Variance saved
2021-07-20 19:32:16,744:Epoch 33, Variance saved
2021-07-20 19:32:16,983:Epoch 33, Training state saved at /checkpoint/japuleme/3441990/ckpt-34
2021-07-20 19:32:33,240:Epoch 34, bdsb saved
2021-07-20 19:32:33,240:Epoch 34, bdsb saved
2021-07-20 19:32:33,240:Epoch 34, Energy saved
2021-07-20 19:32:33,241:Epoch 34, Free saved
2021-07-20 19:32:33,241:Epoch 34, Variance saved
2021-07-20 19:32:33,241:Epoch 34, Variance saved
2021-07-20 19:32:33,489:Epoch 34, Training state saved at /checkpoint/japuleme/3441990/ckpt-35
2021-07-20 19:32:49,677:Epoch 35, bdsb saved
2021-07-20 19:32:49,677:Epoch 35, bdsb saved
2021-07-20 19:32:49,677:Epoch 35, Energy saved
2021-07-20 19:32:49,677:Epoch 35, Free saved
2021-07-20 19:32:49,677:Epoch 35, Variance saved
2021-07-20 19:32:49,678:Epoch 35, Variance saved
2021-07-20 19:32:49,919:Epoch 35, Training state saved at /checkpoint/japuleme/3441990/ckpt-36
2021-07-20 19:33:06,099:Epoch 36, bdsb saved
2021-07-20 19:33:06,099:Epoch 36, bdsb saved
2021-07-20 19:33:06,100:Epoch 36, Energy saved
2021-07-20 19:33:06,100:Epoch 36, Free saved
2021-07-20 19:33:06,100:Epoch 36, Variance saved
2021-07-20 19:33:06,100:Epoch 36, Variance saved
2021-07-20 19:33:06,357:Epoch 36, Training state saved at /checkpoint/japuleme/3441990/ckpt-37
2021-07-20 19:33:22,407:Epoch 37, bdsb saved
2021-07-20 19:33:22,407:Epoch 37, bdsb saved
2021-07-20 19:33:22,408:Epoch 37, Energy saved
2021-07-20 19:33:22,408:Epoch 37, Free saved
2021-07-20 19:33:22,408:Epoch 37, Variance saved
2021-07-20 19:33:22,408:Epoch 37, Variance saved
2021-07-20 19:33:22,649:Epoch 37, Training state saved at /checkpoint/japuleme/3441990/ckpt-38
2021-07-20 19:33:38,825:Epoch 38, bdsb saved
2021-07-20 19:33:38,825:Epoch 38, bdsb saved
2021-07-20 19:33:38,826:Epoch 38, Energy saved
2021-07-20 19:33:38,826:Epoch 38, Free saved
2021-07-20 19:33:38,826:Epoch 38, Variance saved
2021-07-20 19:33:38,826:Epoch 38, Variance saved
2021-07-20 19:33:39,066:Epoch 38, Training state saved at /checkpoint/japuleme/3441990/ckpt-39
2021-07-20 19:33:55,226:Epoch 39, bdsb saved
2021-07-20 19:33:55,227:Epoch 39, bdsb saved
2021-07-20 19:33:55,227:Epoch 39, Energy saved
2021-07-20 19:33:55,227:Epoch 39, Free saved
2021-07-20 19:33:55,227:Epoch 39, Variance saved
2021-07-20 19:33:55,228:Epoch 39, Variance saved
2021-07-20 19:33:55,597:Epoch 39, Training state saved at /checkpoint/japuleme/3441990/ckpt-40
2021-07-20 19:34:11,769:Epoch 40, bdsb saved
2021-07-20 19:34:11,769:Epoch 40, bdsb saved
2021-07-20 19:34:11,769:Epoch 40, Energy saved
2021-07-20 19:34:11,770:Epoch 40, Free saved
2021-07-20 19:34:11,770:Epoch 40, Variance saved
2021-07-20 19:34:11,770:Epoch 40, Variance saved
2021-07-20 19:34:12,013:Epoch 40, Training state saved at /checkpoint/japuleme/3441990/ckpt-41
2021-07-20 19:34:28,095:Epoch 41, bdsb saved
2021-07-20 19:34:28,095:Epoch 41, bdsb saved
2021-07-20 19:34:28,095:Epoch 41, Energy saved
2021-07-20 19:34:28,096:Epoch 41, Free saved
2021-07-20 19:34:28,096:Epoch 41, Variance saved
2021-07-20 19:34:28,096:Epoch 41, Variance saved
2021-07-20 19:34:28,334:Epoch 41, Training state saved at /checkpoint/japuleme/3441990/ckpt-42
2021-07-20 19:34:44,493:Epoch 42, bdsb saved
2021-07-20 19:34:44,493:Epoch 42, bdsb saved
2021-07-20 19:34:44,493:Epoch 42, Energy saved
2021-07-20 19:34:44,493:Epoch 42, Free saved
2021-07-20 19:34:44,494:Epoch 42, Variance saved
2021-07-20 19:34:44,494:Epoch 42, Variance saved
2021-07-20 19:34:44,737:Epoch 42, Training state saved at /checkpoint/japuleme/3441990/ckpt-43
2021-07-20 19:35:00,915:Epoch 43, bdsb saved
2021-07-20 19:35:00,916:Epoch 43, bdsb saved
2021-07-20 19:35:00,916:Epoch 43, Energy saved
2021-07-20 19:35:00,916:Epoch 43, Free saved
2021-07-20 19:35:00,916:Epoch 43, Variance saved
2021-07-20 19:35:00,917:Epoch 43, Variance saved
2021-07-20 19:35:01,154:Epoch 43, Training state saved at /checkpoint/japuleme/3441990/ckpt-44
2021-07-20 19:35:17,250:Epoch 44, bdsb saved
2021-07-20 19:35:17,250:Epoch 44, bdsb saved
2021-07-20 19:35:17,251:Epoch 44, Energy saved
2021-07-20 19:35:17,251:Epoch 44, Free saved
2021-07-20 19:35:17,251:Epoch 44, Variance saved
2021-07-20 19:35:17,251:Epoch 44, Variance saved
2021-07-20 19:35:17,557:Epoch 44, Training state saved at /checkpoint/japuleme/3441990/ckpt-45
2021-07-20 19:35:33,633:Epoch 45, bdsb saved
2021-07-20 19:35:33,633:Epoch 45, bdsb saved
2021-07-20 19:35:33,633:Epoch 45, Energy saved
2021-07-20 19:35:33,633:Epoch 45, Free saved
2021-07-20 19:35:33,634:Epoch 45, Variance saved
2021-07-20 19:35:33,634:Epoch 45, Variance saved
2021-07-20 19:35:33,942:Epoch 45, Training state saved at /checkpoint/japuleme/3441990/ckpt-46
2021-07-20 19:35:50,120:Epoch 46, bdsb saved
2021-07-20 19:35:50,120:Epoch 46, bdsb saved
2021-07-20 19:35:50,120:Epoch 46, Energy saved
2021-07-20 19:35:50,120:Epoch 46, Free saved
2021-07-20 19:35:50,121:Epoch 46, Variance saved
2021-07-20 19:35:50,121:Epoch 46, Variance saved
2021-07-20 19:35:50,364:Epoch 46, Training state saved at /checkpoint/japuleme/3441990/ckpt-47
2021-07-20 19:36:06,523:Epoch 47, bdsb saved
2021-07-20 19:36:06,524:Epoch 47, bdsb saved
2021-07-20 19:36:06,524:Epoch 47, Energy saved
2021-07-20 19:36:06,524:Epoch 47, Free saved
2021-07-20 19:36:06,524:Epoch 47, Variance saved
2021-07-20 19:36:06,524:Epoch 47, Variance saved
2021-07-20 19:36:06,769:Epoch 47, Training state saved at /checkpoint/japuleme/3441990/ckpt-48
2021-07-20 19:36:22,841:Epoch 48, bdsb saved
2021-07-20 19:36:22,841:Epoch 48, bdsb saved
2021-07-20 19:36:22,841:Epoch 48, Energy saved
2021-07-20 19:36:22,841:Epoch 48, Free saved
2021-07-20 19:36:22,841:Epoch 48, Variance saved
2021-07-20 19:36:22,842:Epoch 48, Variance saved
2021-07-20 19:36:23,073:Epoch 48, Training state saved at /checkpoint/japuleme/3441990/ckpt-49
2021-07-20 19:36:39,239:Epoch 49, bdsb saved
2021-07-20 19:36:39,239:Epoch 49, bdsb saved
2021-07-20 19:36:39,239:Epoch 49, Energy saved
2021-07-20 19:36:39,239:Epoch 49, Free saved
2021-07-20 19:36:39,240:Epoch 49, Variance saved
2021-07-20 19:36:39,240:Epoch 49, Variance saved
2021-07-20 19:36:39,482:Epoch 49, Training state saved at /checkpoint/japuleme/3441990/ckpt-50
2021-07-20 19:36:55,671:Epoch 50, bdsb saved
2021-07-20 19:36:55,672:Epoch 50, bdsb saved
2021-07-20 19:36:55,672:Epoch 50, Energy saved
2021-07-20 19:36:55,672:Epoch 50, Free saved
2021-07-20 19:36:55,672:Epoch 50, Variance saved
2021-07-20 19:36:55,672:Epoch 50, Variance saved
2021-07-20 19:36:55,920:Epoch 50, Training state saved at /checkpoint/japuleme/3441990/ckpt-51
2021-07-20 19:37:12,077:Epoch 51, bdsb saved
2021-07-20 19:37:12,077:Epoch 51, bdsb saved
2021-07-20 19:37:12,077:Epoch 51, Energy saved
2021-07-20 19:37:12,077:Epoch 51, Free saved
2021-07-20 19:37:12,078:Epoch 51, Variance saved
2021-07-20 19:37:12,078:Epoch 51, Variance saved
2021-07-20 19:37:12,317:Epoch 51, Training state saved at /checkpoint/japuleme/3441990/ckpt-52
2021-07-20 19:37:28,398:Epoch 52, bdsb saved
2021-07-20 19:37:28,398:Epoch 52, bdsb saved
2021-07-20 19:37:28,399:Epoch 52, Energy saved
2021-07-20 19:37:28,399:Epoch 52, Free saved
2021-07-20 19:37:28,399:Epoch 52, Variance saved
2021-07-20 19:37:28,399:Epoch 52, Variance saved
2021-07-20 19:37:28,648:Epoch 52, Training state saved at /checkpoint/japuleme/3441990/ckpt-53
2021-07-20 19:37:44,832:Epoch 53, bdsb saved
2021-07-20 19:37:44,832:Epoch 53, bdsb saved
2021-07-20 19:37:44,832:Epoch 53, Energy saved
2021-07-20 19:37:44,833:Epoch 53, Free saved
2021-07-20 19:37:44,833:Epoch 53, Variance saved
2021-07-20 19:37:44,833:Epoch 53, Variance saved
2021-07-20 19:37:45,070:Epoch 53, Training state saved at /checkpoint/japuleme/3441990/ckpt-54
2021-07-20 19:38:01,239:Epoch 54, bdsb saved
2021-07-20 19:38:01,239:Epoch 54, bdsb saved
2021-07-20 19:38:01,240:Epoch 54, Energy saved
2021-07-20 19:38:01,240:Epoch 54, Free saved
2021-07-20 19:38:01,240:Epoch 54, Variance saved
2021-07-20 19:38:01,240:Epoch 54, Variance saved
2021-07-20 19:38:01,477:Epoch 54, Training state saved at /checkpoint/japuleme/3441990/ckpt-55
2021-07-20 19:38:17,648:Epoch 55, bdsb saved
2021-07-20 19:38:17,648:Epoch 55, bdsb saved
2021-07-20 19:38:17,648:Epoch 55, Energy saved
2021-07-20 19:38:17,649:Epoch 55, Free saved
2021-07-20 19:38:17,649:Epoch 55, Variance saved
2021-07-20 19:38:17,649:Epoch 55, Variance saved
2021-07-20 19:38:17,915:Epoch 55, Training state saved at /checkpoint/japuleme/3441990/ckpt-56
2021-07-20 19:38:33,992:Epoch 56, bdsb saved
2021-07-20 19:38:33,992:Epoch 56, bdsb saved
2021-07-20 19:38:33,992:Epoch 56, Energy saved
2021-07-20 19:38:33,992:Epoch 56, Free saved
2021-07-20 19:38:33,992:Epoch 56, Variance saved
2021-07-20 19:38:33,993:Epoch 56, Variance saved
2021-07-20 19:38:34,237:Epoch 56, Training state saved at /checkpoint/japuleme/3441990/ckpt-57
2021-07-20 19:38:50,384:Epoch 57, bdsb saved
2021-07-20 19:38:50,385:Epoch 57, bdsb saved
2021-07-20 19:38:50,385:Epoch 57, Energy saved
2021-07-20 19:38:50,385:Epoch 57, Free saved
2021-07-20 19:38:50,385:Epoch 57, Variance saved
2021-07-20 19:38:50,385:Epoch 57, Variance saved
2021-07-20 19:38:50,629:Epoch 57, Training state saved at /checkpoint/japuleme/3441990/ckpt-58
2021-07-20 19:39:06,820:Epoch 58, bdsb saved
2021-07-20 19:39:06,821:Epoch 58, bdsb saved
2021-07-20 19:39:06,821:Epoch 58, Energy saved
2021-07-20 19:39:06,821:Epoch 58, Free saved
2021-07-20 19:39:06,821:Epoch 58, Variance saved
2021-07-20 19:39:06,821:Epoch 58, Variance saved
2021-07-20 19:39:07,069:Epoch 58, Training state saved at /checkpoint/japuleme/3441990/ckpt-59
2021-07-20 19:39:23,128:Epoch 59, bdsb saved
2021-07-20 19:39:23,128:Epoch 59, bdsb saved
2021-07-20 19:39:23,128:Epoch 59, Energy saved
2021-07-20 19:39:23,129:Epoch 59, Free saved
2021-07-20 19:39:23,129:Epoch 59, Variance saved
2021-07-20 19:39:23,129:Epoch 59, Variance saved
2021-07-20 19:39:23,443:Epoch 59, Training state saved at /checkpoint/japuleme/3441990/ckpt-60
2021-07-20 19:39:39,529:Epoch 60, bdsb saved
2021-07-20 19:39:39,529:Epoch 60, bdsb saved
2021-07-20 19:39:39,530:Epoch 60, Energy saved
2021-07-20 19:39:39,530:Epoch 60, Free saved
2021-07-20 19:39:39,530:Epoch 60, Variance saved
2021-07-20 19:39:39,530:Epoch 60, Variance saved
2021-07-20 19:39:39,788:Epoch 60, Training state saved at /checkpoint/japuleme/3441990/ckpt-61
2021-07-20 19:39:55,957:Epoch 61, bdsb saved
2021-07-20 19:39:55,957:Epoch 61, bdsb saved
2021-07-20 19:39:55,957:Epoch 61, Energy saved
2021-07-20 19:39:55,958:Epoch 61, Free saved
2021-07-20 19:39:55,958:Epoch 61, Variance saved
2021-07-20 19:39:55,958:Epoch 61, Variance saved
2021-07-20 19:39:56,211:Epoch 61, Training state saved at /checkpoint/japuleme/3441990/ckpt-62
2021-07-20 19:40:12,392:Epoch 62, bdsb saved
2021-07-20 19:40:12,393:Epoch 62, bdsb saved
2021-07-20 19:40:12,393:Epoch 62, Energy saved
2021-07-20 19:40:12,393:Epoch 62, Free saved
2021-07-20 19:40:12,393:Epoch 62, Variance saved
2021-07-20 19:40:12,393:Epoch 62, Variance saved
2021-07-20 19:40:12,638:Epoch 62, Training state saved at /checkpoint/japuleme/3441990/ckpt-63
2021-07-20 19:40:28,722:Epoch 63, bdsb saved
2021-07-20 19:40:28,723:Epoch 63, bdsb saved
