2021-07-22 04:32:53,005:No checkpoint detected, starting from initial state
2021-07-22 04:40:03,527:Epoch 24, Training state saved at /checkpoint/japuleme/3446730/ckpt-25
2021-07-22 04:40:20,393:Epoch 25, bdsb saved
2021-07-22 04:40:20,393:Epoch 25, bdsb saved
2021-07-22 04:40:20,393:Epoch 25, Energy saved
2021-07-22 04:40:20,393:Epoch 25, Free saved
2021-07-22 04:40:20,393:Epoch 25, Variance saved
2021-07-22 04:40:20,394:Epoch 25, Variance saved
2021-07-22 04:40:20,640:Epoch 25, Training state saved at /checkpoint/japuleme/3446730/ckpt-26
2021-07-22 04:40:37,425:Epoch 26, bdsb saved
2021-07-22 04:40:37,425:Epoch 26, bdsb saved
2021-07-22 04:40:37,426:Epoch 26, Energy saved
2021-07-22 04:40:37,426:Epoch 26, Free saved
2021-07-22 04:40:37,426:Epoch 26, Variance saved
2021-07-22 04:40:37,426:Epoch 26, Variance saved
2021-07-22 04:40:37,678:Epoch 26, Training state saved at /checkpoint/japuleme/3446730/ckpt-27
2021-07-22 04:40:54,612:Epoch 27, bdsb saved
2021-07-22 04:40:54,612:Epoch 27, bdsb saved
2021-07-22 04:40:54,612:Epoch 27, Energy saved
2021-07-22 04:40:54,613:Epoch 27, Free saved
2021-07-22 04:40:54,613:Epoch 27, Variance saved
2021-07-22 04:40:54,613:Epoch 27, Variance saved
2021-07-22 04:40:54,856:Epoch 27, Training state saved at /checkpoint/japuleme/3446730/ckpt-28
2021-07-22 04:41:11,761:Epoch 28, bdsb saved
2021-07-22 04:41:11,761:Epoch 28, bdsb saved
2021-07-22 04:41:11,761:Epoch 28, Energy saved
2021-07-22 04:41:11,762:Epoch 28, Free saved
2021-07-22 04:41:11,762:Epoch 28, Variance saved
2021-07-22 04:41:11,762:Epoch 28, Variance saved
2021-07-22 04:41:12,012:Epoch 28, Training state saved at /checkpoint/japuleme/3446730/ckpt-29
2021-07-22 04:41:28,828:Epoch 29, bdsb saved
2021-07-22 04:41:28,828:Epoch 29, bdsb saved
2021-07-22 04:41:28,829:Epoch 29, Energy saved
2021-07-22 04:41:28,829:Epoch 29, Free saved
2021-07-22 04:41:28,829:Epoch 29, Variance saved
2021-07-22 04:41:28,829:Epoch 29, Variance saved
2021-07-22 04:41:29,172:Epoch 29, Training state saved at /checkpoint/japuleme/3446730/ckpt-30
2021-07-22 04:41:45,997:Epoch 30, bdsb saved
2021-07-22 04:41:45,998:Epoch 30, bdsb saved
2021-07-22 04:41:45,998:Epoch 30, Energy saved
2021-07-22 04:41:45,998:Epoch 30, Free saved
2021-07-22 04:41:45,998:Epoch 30, Variance saved
2021-07-22 04:41:45,998:Epoch 30, Variance saved
2021-07-22 04:41:46,244:Epoch 30, Training state saved at /checkpoint/japuleme/3446730/ckpt-31
2021-07-22 04:42:03,110:Epoch 31, bdsb saved
2021-07-22 04:42:03,110:Epoch 31, bdsb saved
2021-07-22 04:42:03,110:Epoch 31, Energy saved
2021-07-22 04:42:03,111:Epoch 31, Free saved
2021-07-22 04:42:03,111:Epoch 31, Variance saved
2021-07-22 04:42:03,111:Epoch 31, Variance saved
2021-07-22 04:42:03,362:Epoch 31, Training state saved at /checkpoint/japuleme/3446730/ckpt-32
2021-07-22 04:42:20,286:Epoch 32, bdsb saved
2021-07-22 04:42:20,286:Epoch 32, bdsb saved
2021-07-22 04:42:20,286:Epoch 32, Energy saved
2021-07-22 04:42:20,286:Epoch 32, Free saved
2021-07-22 04:42:20,286:Epoch 32, Variance saved
2021-07-22 04:42:20,287:Epoch 32, Variance saved
2021-07-22 04:42:20,537:Epoch 32, Training state saved at /checkpoint/japuleme/3446730/ckpt-33
2021-07-22 04:42:37,375:Epoch 33, bdsb saved
2021-07-22 04:42:37,376:Epoch 33, bdsb saved
2021-07-22 04:42:37,376:Epoch 33, Energy saved
2021-07-22 04:42:37,376:Epoch 33, Free saved
2021-07-22 04:42:37,376:Epoch 33, Variance saved
2021-07-22 04:42:37,377:Epoch 33, Variance saved
2021-07-22 04:42:37,627:Epoch 33, Training state saved at /checkpoint/japuleme/3446730/ckpt-34
2021-07-22 04:42:54,528:Epoch 34, bdsb saved
2021-07-22 04:42:54,529:Epoch 34, bdsb saved
2021-07-22 04:42:54,529:Epoch 34, Energy saved
2021-07-22 04:42:54,529:Epoch 34, Free saved
2021-07-22 04:42:54,529:Epoch 34, Variance saved
2021-07-22 04:42:54,529:Epoch 34, Variance saved
2021-07-22 04:42:54,775:Epoch 34, Training state saved at /checkpoint/japuleme/3446730/ckpt-35
2021-07-22 04:43:11,682:Epoch 35, bdsb saved
2021-07-22 04:43:11,682:Epoch 35, bdsb saved
2021-07-22 04:43:11,683:Epoch 35, Energy saved
2021-07-22 04:43:11,683:Epoch 35, Free saved
2021-07-22 04:43:11,683:Epoch 35, Variance saved
2021-07-22 04:43:11,683:Epoch 35, Variance saved
2021-07-22 04:43:11,922:Epoch 35, Training state saved at /checkpoint/japuleme/3446730/ckpt-36
2021-07-22 04:43:28,809:Epoch 36, bdsb saved
2021-07-22 04:43:28,810:Epoch 36, bdsb saved
2021-07-22 04:43:28,810:Epoch 36, Energy saved
2021-07-22 04:43:28,810:Epoch 36, Free saved
2021-07-22 04:43:28,810:Epoch 36, Variance saved
2021-07-22 04:43:28,810:Epoch 36, Variance saved
2021-07-22 04:43:29,059:Epoch 36, Training state saved at /checkpoint/japuleme/3446730/ckpt-37
2021-07-22 04:43:45,871:Epoch 37, bdsb saved
2021-07-22 04:43:45,871:Epoch 37, bdsb saved
2021-07-22 04:43:45,872:Epoch 37, Energy saved
2021-07-22 04:43:45,872:Epoch 37, Free saved
2021-07-22 04:43:45,872:Epoch 37, Variance saved
2021-07-22 04:43:45,872:Epoch 37, Variance saved
2021-07-22 04:43:46,106:Epoch 37, Training state saved at /checkpoint/japuleme/3446730/ckpt-38
2021-07-22 04:44:03,016:Epoch 38, bdsb saved
2021-07-22 04:44:03,016:Epoch 38, bdsb saved
2021-07-22 04:44:03,017:Epoch 38, Energy saved
2021-07-22 04:44:03,017:Epoch 38, Free saved
2021-07-22 04:44:03,017:Epoch 38, Variance saved
2021-07-22 04:44:03,017:Epoch 38, Variance saved
2021-07-22 04:44:03,254:Epoch 38, Training state saved at /checkpoint/japuleme/3446730/ckpt-39
2021-07-22 04:44:20,139:Epoch 39, bdsb saved
2021-07-22 04:44:20,139:Epoch 39, bdsb saved
2021-07-22 04:44:20,139:Epoch 39, Energy saved
2021-07-22 04:44:20,139:Epoch 39, Free saved
2021-07-22 04:44:20,139:Epoch 39, Variance saved
2021-07-22 04:44:20,140:Epoch 39, Variance saved
2021-07-22 04:44:20,385:Epoch 39, Training state saved at /checkpoint/japuleme/3446730/ckpt-40
2021-07-22 04:44:37,292:Epoch 40, bdsb saved
2021-07-22 04:44:37,292:Epoch 40, bdsb saved
2021-07-22 04:44:37,293:Epoch 40, Energy saved
2021-07-22 04:44:37,293:Epoch 40, Free saved
2021-07-22 04:44:37,293:Epoch 40, Variance saved
2021-07-22 04:44:37,293:Epoch 40, Variance saved
2021-07-22 04:44:37,526:Epoch 40, Training state saved at /checkpoint/japuleme/3446730/ckpt-41
2021-07-22 04:44:54,375:Epoch 41, bdsb saved
2021-07-22 04:44:54,375:Epoch 41, bdsb saved
2021-07-22 04:44:54,375:Epoch 41, Energy saved
2021-07-22 04:44:54,376:Epoch 41, Free saved
2021-07-22 04:44:54,376:Epoch 41, Variance saved
2021-07-22 04:44:54,376:Epoch 41, Variance saved
2021-07-22 04:44:54,627:Epoch 41, Training state saved at /checkpoint/japuleme/3446730/ckpt-42
2021-07-22 04:45:11,538:Epoch 42, bdsb saved
2021-07-22 04:45:11,539:Epoch 42, bdsb saved
2021-07-22 04:45:11,539:Epoch 42, Energy saved
2021-07-22 04:45:11,539:Epoch 42, Free saved
2021-07-22 04:45:11,539:Epoch 42, Variance saved
2021-07-22 04:45:11,539:Epoch 42, Variance saved
2021-07-22 04:45:11,776:Epoch 42, Training state saved at /checkpoint/japuleme/3446730/ckpt-43
2021-07-22 04:45:28,686:Epoch 43, bdsb saved
2021-07-22 04:45:28,686:Epoch 43, bdsb saved
2021-07-22 04:45:28,686:Epoch 43, Energy saved
2021-07-22 04:45:28,686:Epoch 43, Free saved
2021-07-22 04:45:28,686:Epoch 43, Variance saved
2021-07-22 04:45:28,687:Epoch 43, Variance saved
2021-07-22 04:45:28,925:Epoch 43, Training state saved at /checkpoint/japuleme/3446730/ckpt-44
2021-07-22 04:45:45,717:Epoch 44, bdsb saved
2021-07-22 04:45:45,717:Epoch 44, bdsb saved
2021-07-22 04:45:45,717:Epoch 44, Energy saved
2021-07-22 04:45:45,717:Epoch 44, Free saved
2021-07-22 04:45:45,718:Epoch 44, Variance saved
2021-07-22 04:45:45,718:Epoch 44, Variance saved
2021-07-22 04:45:46,051:Epoch 44, Training state saved at /checkpoint/japuleme/3446730/ckpt-45
2021-07-22 04:46:02,841:Epoch 45, bdsb saved
2021-07-22 04:46:02,841:Epoch 45, bdsb saved
2021-07-22 04:46:02,841:Epoch 45, Energy saved
2021-07-22 04:46:02,841:Epoch 45, Free saved
2021-07-22 04:46:02,842:Epoch 45, Variance saved
2021-07-22 04:46:02,842:Epoch 45, Variance saved
2021-07-22 04:46:03,084:Epoch 45, Training state saved at /checkpoint/japuleme/3446730/ckpt-46
2021-07-22 04:46:19,993:Epoch 46, bdsb saved
2021-07-22 04:46:19,994:Epoch 46, bdsb saved
2021-07-22 04:46:19,994:Epoch 46, Energy saved
2021-07-22 04:46:19,994:Epoch 46, Free saved
2021-07-22 04:46:19,994:Epoch 46, Variance saved
2021-07-22 04:46:19,995:Epoch 46, Variance saved
2021-07-22 04:46:20,243:Epoch 46, Training state saved at /checkpoint/japuleme/3446730/ckpt-47
2021-07-22 04:46:37,158:Epoch 47, bdsb saved
2021-07-22 04:46:37,158:Epoch 47, bdsb saved
2021-07-22 04:46:37,158:Epoch 47, Energy saved
2021-07-22 04:46:37,159:Epoch 47, Free saved
2021-07-22 04:46:37,159:Epoch 47, Variance saved
2021-07-22 04:46:37,159:Epoch 47, Variance saved
2021-07-22 04:46:37,395:Epoch 47, Training state saved at /checkpoint/japuleme/3446730/ckpt-48
2021-07-22 04:46:54,208:Epoch 48, bdsb saved
2021-07-22 04:46:54,208:Epoch 48, bdsb saved
2021-07-22 04:46:54,209:Epoch 48, Energy saved
2021-07-22 04:46:54,209:Epoch 48, Free saved
2021-07-22 04:46:54,209:Epoch 48, Variance saved
2021-07-22 04:46:54,209:Epoch 48, Variance saved
2021-07-22 04:46:54,444:Epoch 48, Training state saved at /checkpoint/japuleme/3446730/ckpt-49
2021-07-22 04:47:11,323:Epoch 49, bdsb saved
2021-07-22 04:47:11,323:Epoch 49, bdsb saved
2021-07-22 04:47:11,323:Epoch 49, Energy saved
2021-07-22 04:47:11,323:Epoch 49, Free saved
2021-07-22 04:47:11,324:Epoch 49, Variance saved
2021-07-22 04:47:11,324:Epoch 49, Variance saved
2021-07-22 04:47:11,576:Epoch 49, Training state saved at /checkpoint/japuleme/3446730/ckpt-50
2021-07-22 04:47:28,491:Epoch 50, bdsb saved
2021-07-22 04:47:28,491:Epoch 50, bdsb saved
2021-07-22 04:47:28,492:Epoch 50, Energy saved
2021-07-22 04:47:28,492:Epoch 50, Free saved
2021-07-22 04:47:28,492:Epoch 50, Variance saved
2021-07-22 04:47:28,492:Epoch 50, Variance saved
2021-07-22 04:47:28,725:Epoch 50, Training state saved at /checkpoint/japuleme/3446730/ckpt-51
2021-07-22 04:47:45,603:Epoch 51, bdsb saved
2021-07-22 04:47:45,604:Epoch 51, bdsb saved
2021-07-22 04:47:45,604:Epoch 51, Energy saved
2021-07-22 04:47:45,604:Epoch 51, Free saved
2021-07-22 04:47:45,604:Epoch 51, Variance saved
2021-07-22 04:47:45,604:Epoch 51, Variance saved
2021-07-22 04:47:45,863:Epoch 51, Training state saved at /checkpoint/japuleme/3446730/ckpt-52
2021-07-22 04:48:02,678:Epoch 52, bdsb saved
2021-07-22 04:48:02,679:Epoch 52, bdsb saved
2021-07-22 04:48:02,679:Epoch 52, Energy saved
2021-07-22 04:48:02,679:Epoch 52, Free saved
2021-07-22 04:48:02,679:Epoch 52, Variance saved
2021-07-22 04:48:02,680:Epoch 52, Variance saved
2021-07-22 04:48:02,916:Epoch 52, Training state saved at /checkpoint/japuleme/3446730/ckpt-53
2021-07-22 04:48:19,815:Epoch 53, bdsb saved
2021-07-22 04:48:19,815:Epoch 53, bdsb saved
2021-07-22 04:48:19,815:Epoch 53, Energy saved
2021-07-22 04:48:19,815:Epoch 53, Free saved
2021-07-22 04:48:19,816:Epoch 53, Variance saved
2021-07-22 04:48:19,816:Epoch 53, Variance saved
2021-07-22 04:48:20,053:Epoch 53, Training state saved at /checkpoint/japuleme/3446730/ckpt-54
2021-07-22 04:48:36,971:Epoch 54, bdsb saved
2021-07-22 04:48:36,971:Epoch 54, bdsb saved
2021-07-22 04:48:36,971:Epoch 54, Energy saved
2021-07-22 04:48:36,971:Epoch 54, Free saved
2021-07-22 04:48:36,972:Epoch 54, Variance saved
2021-07-22 04:48:36,972:Epoch 54, Variance saved
2021-07-22 04:48:37,219:Epoch 54, Training state saved at /checkpoint/japuleme/3446730/ckpt-55
2021-07-22 04:48:54,106:Epoch 55, bdsb saved
2021-07-22 04:48:54,107:Epoch 55, bdsb saved
2021-07-22 04:48:54,107:Epoch 55, Energy saved
2021-07-22 04:48:54,107:Epoch 55, Free saved
2021-07-22 04:48:54,107:Epoch 55, Variance saved
2021-07-22 04:48:54,108:Epoch 55, Variance saved
2021-07-22 04:48:54,341:Epoch 55, Training state saved at /checkpoint/japuleme/3446730/ckpt-56
2021-07-22 04:49:11,147:Epoch 56, bdsb saved
2021-07-22 04:49:11,147:Epoch 56, bdsb saved
2021-07-22 04:49:11,147:Epoch 56, Energy saved
2021-07-22 04:49:11,147:Epoch 56, Free saved
2021-07-22 04:49:11,147:Epoch 56, Variance saved
2021-07-22 04:49:11,148:Epoch 56, Variance saved
2021-07-22 04:49:11,417:Epoch 56, Training state saved at /checkpoint/japuleme/3446730/ckpt-57
2021-07-22 04:49:28,320:Epoch 57, bdsb saved
2021-07-22 04:49:28,320:Epoch 57, bdsb saved
2021-07-22 04:49:28,320:Epoch 57, Energy saved
2021-07-22 04:49:28,321:Epoch 57, Free saved
2021-07-22 04:49:28,321:Epoch 57, Variance saved
2021-07-22 04:49:28,321:Epoch 57, Variance saved
2021-07-22 04:49:28,563:Epoch 57, Training state saved at /checkpoint/japuleme/3446730/ckpt-58
2021-07-22 04:49:45,474:Epoch 58, bdsb saved
2021-07-22 04:49:45,475:Epoch 58, bdsb saved
2021-07-22 04:49:45,475:Epoch 58, Energy saved
2021-07-22 04:49:45,475:Epoch 58, Free saved
2021-07-22 04:49:45,475:Epoch 58, Variance saved
2021-07-22 04:49:45,475:Epoch 58, Variance saved
2021-07-22 04:49:45,707:Epoch 58, Training state saved at /checkpoint/japuleme/3446730/ckpt-59
2021-07-22 04:50:02,509:Epoch 59, bdsb saved
2021-07-22 04:50:02,509:Epoch 59, bdsb saved
2021-07-22 04:50:02,510:Epoch 59, Energy saved
2021-07-22 04:50:02,510:Epoch 59, Free saved
2021-07-22 04:50:02,510:Epoch 59, Variance saved
2021-07-22 04:50:02,510:Epoch 59, Variance saved
2021-07-22 04:50:02,842:Epoch 59, Training state saved at /checkpoint/japuleme/3446730/ckpt-60
2021-07-22 04:50:19,640:Epoch 60, bdsb saved
2021-07-22 04:50:19,641:Epoch 60, bdsb saved
2021-07-22 04:50:19,641:Epoch 60, Energy saved
2021-07-22 04:50:19,641:Epoch 60, Free saved
2021-07-22 04:50:19,641:Epoch 60, Variance saved
2021-07-22 04:50:19,641:Epoch 60, Variance saved
2021-07-22 04:50:19,889:Epoch 60, Training state saved at /checkpoint/japuleme/3446730/ckpt-61
2021-07-22 04:50:36,792:Epoch 61, bdsb saved
2021-07-22 04:50:36,792:Epoch 61, bdsb saved
2021-07-22 04:50:36,793:Epoch 61, Energy saved
2021-07-22 04:50:36,793:Epoch 61, Free saved
2021-07-22 04:50:36,793:Epoch 61, Variance saved
2021-07-22 04:50:36,793:Epoch 61, Variance saved
2021-07-22 04:50:37,042:Epoch 61, Training state saved at /checkpoint/japuleme/3446730/ckpt-62
2021-07-22 04:50:53,964:Epoch 62, bdsb saved
2021-07-22 04:50:53,964:Epoch 62, bdsb saved
2021-07-22 04:50:53,964:Epoch 62, Energy saved
2021-07-22 04:50:53,964:Epoch 62, Free saved
2021-07-22 04:50:53,964:Epoch 62, Variance saved
2021-07-22 04:50:53,965:Epoch 62, Variance saved
2021-07-22 04:50:54,203:Epoch 62, Training state saved at /checkpoint/japuleme/3446730/ckpt-63
2021-07-22 04:51:11,034:Epoch 63, bdsb saved
2021-07-22 04:51:11,034:Epoch 63, bdsb saved
