2021-07-22 04:13:41,404:No checkpoint detected, starting from initial state
2021-07-22 04:20:14,619:Epoch 22, Energy saved
2021-07-22 04:20:14,619:Epoch 22, Free saved
2021-07-22 04:20:14,619:Epoch 22, Variance saved
2021-07-22 04:20:14,620:Epoch 22, Variance saved
2021-07-22 04:20:14,867:Epoch 22, Training state saved at /checkpoint/japuleme/3446725/ckpt-23
2021-07-22 04:20:31,628:Epoch 23, bdsb saved
2021-07-22 04:20:31,628:Epoch 23, bdsb saved
2021-07-22 04:20:31,629:Epoch 23, Energy saved
2021-07-22 04:20:31,629:Epoch 23, Free saved
2021-07-22 04:20:31,629:Epoch 23, Variance saved
2021-07-22 04:20:31,629:Epoch 23, Variance saved
2021-07-22 04:20:31,869:Epoch 23, Training state saved at /checkpoint/japuleme/3446725/ckpt-24
2021-07-22 04:20:48,647:Epoch 24, bdsb saved
2021-07-22 04:20:48,647:Epoch 24, bdsb saved
2021-07-22 04:20:48,648:Epoch 24, Energy saved
2021-07-22 04:20:48,648:Epoch 24, Free saved
2021-07-22 04:20:48,648:Epoch 24, Variance saved
2021-07-22 04:20:48,648:Epoch 24, Variance saved
2021-07-22 04:20:48,908:Epoch 24, Training state saved at /checkpoint/japuleme/3446725/ckpt-25
2021-07-22 04:21:05,660:Epoch 25, bdsb saved
2021-07-22 04:21:05,660:Epoch 25, bdsb saved
2021-07-22 04:21:05,660:Epoch 25, Energy saved
2021-07-22 04:21:05,660:Epoch 25, Free saved
2021-07-22 04:21:05,661:Epoch 25, Variance saved
2021-07-22 04:21:05,661:Epoch 25, Variance saved
2021-07-22 04:21:05,911:Epoch 25, Training state saved at /checkpoint/japuleme/3446725/ckpt-26
2021-07-22 04:21:22,581:Epoch 26, bdsb saved
2021-07-22 04:21:22,582:Epoch 26, bdsb saved
2021-07-22 04:21:22,582:Epoch 26, Energy saved
2021-07-22 04:21:22,582:Epoch 26, Free saved
2021-07-22 04:21:22,582:Epoch 26, Variance saved
2021-07-22 04:21:22,582:Epoch 26, Variance saved
2021-07-22 04:21:22,837:Epoch 26, Training state saved at /checkpoint/japuleme/3446725/ckpt-27
2021-07-22 04:21:39,560:Epoch 27, bdsb saved
2021-07-22 04:21:39,560:Epoch 27, bdsb saved
2021-07-22 04:21:39,560:Epoch 27, Energy saved
2021-07-22 04:21:39,561:Epoch 27, Free saved
2021-07-22 04:21:39,561:Epoch 27, Variance saved
2021-07-22 04:21:39,561:Epoch 27, Variance saved
2021-07-22 04:21:39,816:Epoch 27, Training state saved at /checkpoint/japuleme/3446725/ckpt-28
2021-07-22 04:21:56,685:Epoch 28, bdsb saved
2021-07-22 04:21:56,685:Epoch 28, bdsb saved
2021-07-22 04:21:56,685:Epoch 28, Energy saved
2021-07-22 04:21:56,685:Epoch 28, Free saved
2021-07-22 04:21:56,686:Epoch 28, Variance saved
2021-07-22 04:21:56,686:Epoch 28, Variance saved
2021-07-22 04:21:56,931:Epoch 28, Training state saved at /checkpoint/japuleme/3446725/ckpt-29
2021-07-22 04:22:13,710:Epoch 29, bdsb saved
2021-07-22 04:22:13,710:Epoch 29, bdsb saved
2021-07-22 04:22:13,711:Epoch 29, Energy saved
2021-07-22 04:22:13,711:Epoch 29, Free saved
2021-07-22 04:22:13,711:Epoch 29, Variance saved
2021-07-22 04:22:13,711:Epoch 29, Variance saved
2021-07-22 04:22:14,059:Epoch 29, Training state saved at /checkpoint/japuleme/3446725/ckpt-30
2021-07-22 04:22:30,709:Epoch 30, bdsb saved
2021-07-22 04:22:30,709:Epoch 30, bdsb saved
2021-07-22 04:22:30,709:Epoch 30, Energy saved
2021-07-22 04:22:30,710:Epoch 30, Free saved
2021-07-22 04:22:30,710:Epoch 30, Variance saved
2021-07-22 04:22:30,710:Epoch 30, Variance saved
2021-07-22 04:22:30,964:Epoch 30, Training state saved at /checkpoint/japuleme/3446725/ckpt-31
2021-07-22 04:22:47,709:Epoch 31, bdsb saved
2021-07-22 04:22:47,709:Epoch 31, bdsb saved
2021-07-22 04:22:47,710:Epoch 31, Energy saved
2021-07-22 04:22:47,710:Epoch 31, Free saved
2021-07-22 04:22:47,710:Epoch 31, Variance saved
2021-07-22 04:22:47,710:Epoch 31, Variance saved
2021-07-22 04:22:47,969:Epoch 31, Training state saved at /checkpoint/japuleme/3446725/ckpt-32
2021-07-22 04:23:04,756:Epoch 32, bdsb saved
2021-07-22 04:23:04,757:Epoch 32, bdsb saved
2021-07-22 04:23:04,757:Epoch 32, Energy saved
2021-07-22 04:23:04,757:Epoch 32, Free saved
2021-07-22 04:23:04,757:Epoch 32, Variance saved
2021-07-22 04:23:04,757:Epoch 32, Variance saved
2021-07-22 04:23:05,023:Epoch 32, Training state saved at /checkpoint/japuleme/3446725/ckpt-33
2021-07-22 04:23:21,662:Epoch 33, bdsb saved
2021-07-22 04:23:21,663:Epoch 33, bdsb saved
2021-07-22 04:23:21,663:Epoch 33, Energy saved
2021-07-22 04:23:21,663:Epoch 33, Free saved
2021-07-22 04:23:21,663:Epoch 33, Variance saved
2021-07-22 04:23:21,663:Epoch 33, Variance saved
2021-07-22 04:23:21,924:Epoch 33, Training state saved at /checkpoint/japuleme/3446725/ckpt-34
2021-07-22 04:23:38,710:Epoch 34, bdsb saved
2021-07-22 04:23:38,710:Epoch 34, bdsb saved
2021-07-22 04:23:38,710:Epoch 34, Energy saved
2021-07-22 04:23:38,711:Epoch 34, Free saved
2021-07-22 04:23:38,711:Epoch 34, Variance saved
2021-07-22 04:23:38,711:Epoch 34, Variance saved
2021-07-22 04:23:38,964:Epoch 34, Training state saved at /checkpoint/japuleme/3446725/ckpt-35
2021-07-22 04:23:55,773:Epoch 35, bdsb saved
2021-07-22 04:23:55,774:Epoch 35, bdsb saved
2021-07-22 04:23:55,774:Epoch 35, Energy saved
2021-07-22 04:23:55,774:Epoch 35, Free saved
2021-07-22 04:23:55,774:Epoch 35, Variance saved
2021-07-22 04:23:55,774:Epoch 35, Variance saved
2021-07-22 04:23:56,037:Epoch 35, Training state saved at /checkpoint/japuleme/3446725/ckpt-36
2021-07-22 04:24:12,791:Epoch 36, bdsb saved
2021-07-22 04:24:12,791:Epoch 36, bdsb saved
2021-07-22 04:24:12,791:Epoch 36, Energy saved
2021-07-22 04:24:12,792:Epoch 36, Free saved
2021-07-22 04:24:12,792:Epoch 36, Variance saved
2021-07-22 04:24:12,792:Epoch 36, Variance saved
2021-07-22 04:24:13,056:Epoch 36, Training state saved at /checkpoint/japuleme/3446725/ckpt-37
2021-07-22 04:24:29,726:Epoch 37, bdsb saved
2021-07-22 04:24:29,727:Epoch 37, bdsb saved
2021-07-22 04:24:29,727:Epoch 37, Energy saved
2021-07-22 04:24:29,727:Epoch 37, Free saved
2021-07-22 04:24:29,727:Epoch 37, Variance saved
2021-07-22 04:24:29,728:Epoch 37, Variance saved
2021-07-22 04:24:29,988:Epoch 37, Training state saved at /checkpoint/japuleme/3446725/ckpt-38
2021-07-22 04:24:46,758:Epoch 38, bdsb saved
2021-07-22 04:24:46,759:Epoch 38, bdsb saved
2021-07-22 04:24:46,759:Epoch 38, Energy saved
2021-07-22 04:24:46,759:Epoch 38, Free saved
2021-07-22 04:24:46,759:Epoch 38, Variance saved
2021-07-22 04:24:46,759:Epoch 38, Variance saved
2021-07-22 04:24:47,009:Epoch 38, Training state saved at /checkpoint/japuleme/3446725/ckpt-39
2021-07-22 04:25:03,763:Epoch 39, bdsb saved
2021-07-22 04:25:03,764:Epoch 39, bdsb saved
2021-07-22 04:25:03,764:Epoch 39, Energy saved
2021-07-22 04:25:03,764:Epoch 39, Free saved
2021-07-22 04:25:03,764:Epoch 39, Variance saved
2021-07-22 04:25:03,764:Epoch 39, Variance saved
2021-07-22 04:25:04,051:Epoch 39, Training state saved at /checkpoint/japuleme/3446725/ckpt-40
2021-07-22 04:25:20,830:Epoch 40, bdsb saved
2021-07-22 04:25:20,831:Epoch 40, bdsb saved
2021-07-22 04:25:20,831:Epoch 40, Energy saved
2021-07-22 04:25:20,831:Epoch 40, Free saved
2021-07-22 04:25:20,831:Epoch 40, Variance saved
2021-07-22 04:25:20,831:Epoch 40, Variance saved
2021-07-22 04:25:21,067:Epoch 40, Training state saved at /checkpoint/japuleme/3446725/ckpt-41
2021-07-22 04:25:37,738:Epoch 41, bdsb saved
2021-07-22 04:25:37,738:Epoch 41, bdsb saved
2021-07-22 04:25:37,739:Epoch 41, Energy saved
2021-07-22 04:25:37,739:Epoch 41, Free saved
2021-07-22 04:25:37,739:Epoch 41, Variance saved
2021-07-22 04:25:37,739:Epoch 41, Variance saved
2021-07-22 04:25:37,984:Epoch 41, Training state saved at /checkpoint/japuleme/3446725/ckpt-42
2021-07-22 04:25:54,783:Epoch 42, bdsb saved
2021-07-22 04:25:54,784:Epoch 42, bdsb saved
2021-07-22 04:25:54,784:Epoch 42, Energy saved
2021-07-22 04:25:54,784:Epoch 42, Free saved
2021-07-22 04:25:54,784:Epoch 42, Variance saved
2021-07-22 04:25:54,784:Epoch 42, Variance saved
2021-07-22 04:25:55,050:Epoch 42, Training state saved at /checkpoint/japuleme/3446725/ckpt-43
2021-07-22 04:26:11,827:Epoch 43, bdsb saved
2021-07-22 04:26:11,828:Epoch 43, bdsb saved
2021-07-22 04:26:11,828:Epoch 43, Energy saved
2021-07-22 04:26:11,828:Epoch 43, Free saved
2021-07-22 04:26:11,828:Epoch 43, Variance saved
2021-07-22 04:26:11,828:Epoch 43, Variance saved
2021-07-22 04:26:12,068:Epoch 43, Training state saved at /checkpoint/japuleme/3446725/ckpt-44
2021-07-22 04:26:28,752:Epoch 44, bdsb saved
2021-07-22 04:26:28,752:Epoch 44, bdsb saved
2021-07-22 04:26:28,752:Epoch 44, Energy saved
2021-07-22 04:26:28,752:Epoch 44, Free saved
2021-07-22 04:26:28,753:Epoch 44, Variance saved
2021-07-22 04:26:28,753:Epoch 44, Variance saved
2021-07-22 04:26:29,070:Epoch 44, Training state saved at /checkpoint/japuleme/3446725/ckpt-45
2021-07-22 04:26:45,746:Epoch 45, bdsb saved
2021-07-22 04:26:45,746:Epoch 45, bdsb saved
2021-07-22 04:26:45,747:Epoch 45, Energy saved
2021-07-22 04:26:45,747:Epoch 45, Free saved
2021-07-22 04:26:45,747:Epoch 45, Variance saved
2021-07-22 04:26:45,747:Epoch 45, Variance saved
2021-07-22 04:26:45,983:Epoch 45, Training state saved at /checkpoint/japuleme/3446725/ckpt-46
2021-07-22 04:27:02,772:Epoch 46, bdsb saved
2021-07-22 04:27:02,772:Epoch 46, bdsb saved
2021-07-22 04:27:02,772:Epoch 46, Energy saved
2021-07-22 04:27:02,772:Epoch 46, Free saved
2021-07-22 04:27:02,773:Epoch 46, Variance saved
2021-07-22 04:27:02,773:Epoch 46, Variance saved
2021-07-22 04:27:03,018:Epoch 46, Training state saved at /checkpoint/japuleme/3446725/ckpt-47
2021-07-22 04:27:19,795:Epoch 47, bdsb saved
2021-07-22 04:27:19,795:Epoch 47, bdsb saved
2021-07-22 04:27:19,796:Epoch 47, Energy saved
2021-07-22 04:27:19,796:Epoch 47, Free saved
2021-07-22 04:27:19,796:Epoch 47, Variance saved
2021-07-22 04:27:19,796:Epoch 47, Variance saved
2021-07-22 04:27:20,082:Epoch 47, Training state saved at /checkpoint/japuleme/3446725/ckpt-48
2021-07-22 04:27:36,739:Epoch 48, bdsb saved
2021-07-22 04:27:36,739:Epoch 48, bdsb saved
2021-07-22 04:27:36,739:Epoch 48, Energy saved
2021-07-22 04:27:36,739:Epoch 48, Free saved
2021-07-22 04:27:36,739:Epoch 48, Variance saved
2021-07-22 04:27:36,740:Epoch 48, Variance saved
2021-07-22 04:27:36,976:Epoch 48, Training state saved at /checkpoint/japuleme/3446725/ckpt-49
2021-07-22 04:27:53,728:Epoch 49, bdsb saved
2021-07-22 04:27:53,728:Epoch 49, bdsb saved
2021-07-22 04:27:53,729:Epoch 49, Energy saved
2021-07-22 04:27:53,729:Epoch 49, Free saved
2021-07-22 04:27:53,729:Epoch 49, Variance saved
2021-07-22 04:27:53,729:Epoch 49, Variance saved
2021-07-22 04:27:53,974:Epoch 49, Training state saved at /checkpoint/japuleme/3446725/ckpt-50
2021-07-22 04:28:10,763:Epoch 50, bdsb saved
2021-07-22 04:28:10,763:Epoch 50, bdsb saved
2021-07-22 04:28:10,764:Epoch 50, Energy saved
2021-07-22 04:28:10,764:Epoch 50, Free saved
2021-07-22 04:28:10,764:Epoch 50, Variance saved
2021-07-22 04:28:10,764:Epoch 50, Variance saved
2021-07-22 04:28:11,009:Epoch 50, Training state saved at /checkpoint/japuleme/3446725/ckpt-51
2021-07-22 04:28:27,752:Epoch 51, bdsb saved
2021-07-22 04:28:27,752:Epoch 51, bdsb saved
2021-07-22 04:28:27,753:Epoch 51, Energy saved
2021-07-22 04:28:27,753:Epoch 51, Free saved
2021-07-22 04:28:27,753:Epoch 51, Variance saved
2021-07-22 04:28:27,753:Epoch 51, Variance saved
2021-07-22 04:28:27,990:Epoch 51, Training state saved at /checkpoint/japuleme/3446725/ckpt-52
2021-07-22 04:28:44,686:Epoch 52, bdsb saved
2021-07-22 04:28:44,687:Epoch 52, bdsb saved
2021-07-22 04:28:44,687:Epoch 52, Energy saved
2021-07-22 04:28:44,687:Epoch 52, Free saved
2021-07-22 04:28:44,687:Epoch 52, Variance saved
2021-07-22 04:28:44,687:Epoch 52, Variance saved
2021-07-22 04:28:44,936:Epoch 52, Training state saved at /checkpoint/japuleme/3446725/ckpt-53
2021-07-22 04:29:01,716:Epoch 53, bdsb saved
2021-07-22 04:29:01,716:Epoch 53, bdsb saved
2021-07-22 04:29:01,716:Epoch 53, Energy saved
2021-07-22 04:29:01,717:Epoch 53, Free saved
2021-07-22 04:29:01,717:Epoch 53, Variance saved
2021-07-22 04:29:01,717:Epoch 53, Variance saved
2021-07-22 04:29:01,950:Epoch 53, Training state saved at /checkpoint/japuleme/3446725/ckpt-54
2021-07-22 04:29:18,822:Epoch 54, bdsb saved
2021-07-22 04:29:18,823:Epoch 54, bdsb saved
2021-07-22 04:29:18,823:Epoch 54, Energy saved
2021-07-22 04:29:18,823:Epoch 54, Free saved
2021-07-22 04:29:18,823:Epoch 54, Variance saved
2021-07-22 04:29:18,823:Epoch 54, Variance saved
2021-07-22 04:29:19,079:Epoch 54, Training state saved at /checkpoint/japuleme/3446725/ckpt-55
2021-07-22 04:29:35,984:Epoch 55, bdsb saved
2021-07-22 04:29:35,984:Epoch 55, bdsb saved
2021-07-22 04:29:35,984:Epoch 55, Energy saved
2021-07-22 04:29:35,984:Epoch 55, Free saved
2021-07-22 04:29:35,985:Epoch 55, Variance saved
2021-07-22 04:29:35,985:Epoch 55, Variance saved
2021-07-22 04:29:36,224:Epoch 55, Training state saved at /checkpoint/japuleme/3446725/ckpt-56
2021-07-22 04:29:52,813:Epoch 56, bdsb saved
2021-07-22 04:29:52,813:Epoch 56, bdsb saved
2021-07-22 04:29:52,813:Epoch 56, Energy saved
2021-07-22 04:29:52,814:Epoch 56, Free saved
2021-07-22 04:29:52,814:Epoch 56, Variance saved
2021-07-22 04:29:52,814:Epoch 56, Variance saved
2021-07-22 04:29:53,048:Epoch 56, Training state saved at /checkpoint/japuleme/3446725/ckpt-57
2021-07-22 04:30:09,718:Epoch 57, bdsb saved
2021-07-22 04:30:09,718:Epoch 57, bdsb saved
2021-07-22 04:30:09,718:Epoch 57, Energy saved
2021-07-22 04:30:09,718:Epoch 57, Free saved
2021-07-22 04:30:09,719:Epoch 57, Variance saved
2021-07-22 04:30:09,719:Epoch 57, Variance saved
2021-07-22 04:30:09,974:Epoch 57, Training state saved at /checkpoint/japuleme/3446725/ckpt-58
2021-07-22 04:30:26,688:Epoch 58, bdsb saved
2021-07-22 04:30:26,688:Epoch 58, bdsb saved
2021-07-22 04:30:26,688:Epoch 58, Energy saved
2021-07-22 04:30:26,688:Epoch 58, Free saved
2021-07-22 04:30:26,689:Epoch 58, Variance saved
2021-07-22 04:30:26,689:Epoch 58, Variance saved
2021-07-22 04:30:26,922:Epoch 58, Training state saved at /checkpoint/japuleme/3446725/ckpt-59
2021-07-22 04:30:43,575:Epoch 59, bdsb saved
2021-07-22 04:30:43,575:Epoch 59, bdsb saved
2021-07-22 04:30:43,575:Epoch 59, Energy saved
2021-07-22 04:30:43,575:Epoch 59, Free saved
2021-07-22 04:30:43,575:Epoch 59, Variance saved
2021-07-22 04:30:43,576:Epoch 59, Variance saved
2021-07-22 04:30:43,894:Epoch 59, Training state saved at /checkpoint/japuleme/3446725/ckpt-60
2021-07-22 04:31:00,536:Epoch 60, bdsb saved
2021-07-22 04:31:00,536:Epoch 60, bdsb saved
2021-07-22 04:31:00,536:Epoch 60, Energy saved
2021-07-22 04:31:00,536:Epoch 60, Free saved
2021-07-22 04:31:00,537:Epoch 60, Variance saved
2021-07-22 04:31:00,537:Epoch 60, Variance saved
2021-07-22 04:31:00,772:Epoch 60, Training state saved at /checkpoint/japuleme/3446725/ckpt-61
2021-07-22 04:31:17,476:Epoch 61, bdsb saved
2021-07-22 04:31:17,476:Epoch 61, bdsb saved
2021-07-22 04:31:17,476:Epoch 61, Energy saved
2021-07-22 04:31:17,476:Epoch 61, Free saved
2021-07-22 04:31:17,477:Epoch 61, Variance saved
2021-07-22 04:31:17,477:Epoch 61, Variance saved
2021-07-22 04:31:17,716:Epoch 61, Training state saved at /checkpoint/japuleme/3446725/ckpt-62
2021-07-22 04:31:34,424:Epoch 62, bdsb saved
2021-07-22 04:31:34,424:Epoch 62, bdsb saved
2021-07-22 04:31:34,424:Epoch 62, Energy saved
2021-07-22 04:31:34,425:Epoch 62, Free saved
2021-07-22 04:31:34,425:Epoch 62, Variance saved
2021-07-22 04:31:34,425:Epoch 62, Variance saved
2021-07-22 04:31:34,679:Epoch 62, Training state saved at /checkpoint/japuleme/3446725/ckpt-63
2021-07-22 04:31:51,255:Epoch 63, bdsb saved
2021-07-22 04:31:51,256:Epoch 63, bdsb saved
