2021-07-20 19:22:52,994:No checkpoint detected, starting from initial state
2021-07-20 19:24:37,433:Epoch 5, Variance saved
2021-07-20 19:24:37,677:Epoch 5, Training state saved at /checkpoint/japuleme/3441987/ckpt-6
2021-07-20 19:24:54,479:Epoch 6, bdsb saved
2021-07-20 19:24:54,479:Epoch 6, bdsb saved
2021-07-20 19:24:54,480:Epoch 6, Energy saved
2021-07-20 19:24:54,480:Epoch 6, Free saved
2021-07-20 19:24:54,480:Epoch 6, Variance saved
2021-07-20 19:24:54,480:Epoch 6, Variance saved
2021-07-20 19:24:54,719:Epoch 6, Training state saved at /checkpoint/japuleme/3441987/ckpt-7
2021-07-20 19:25:11,438:Epoch 7, bdsb saved
2021-07-20 19:25:11,438:Epoch 7, bdsb saved
2021-07-20 19:25:11,439:Epoch 7, Energy saved
2021-07-20 19:25:11,439:Epoch 7, Free saved
2021-07-20 19:25:11,439:Epoch 7, Variance saved
2021-07-20 19:25:11,439:Epoch 7, Variance saved
2021-07-20 19:25:11,689:Epoch 7, Training state saved at /checkpoint/japuleme/3441987/ckpt-8
2021-07-20 19:25:28,305:Epoch 8, bdsb saved
2021-07-20 19:25:28,305:Epoch 8, bdsb saved
2021-07-20 19:25:28,306:Epoch 8, Energy saved
2021-07-20 19:25:28,306:Epoch 8, Free saved
2021-07-20 19:25:28,306:Epoch 8, Variance saved
2021-07-20 19:25:28,306:Epoch 8, Variance saved
2021-07-20 19:25:28,544:Epoch 8, Training state saved at /checkpoint/japuleme/3441987/ckpt-9
2021-07-20 19:25:44,965:Epoch 9, bdsb saved
2021-07-20 19:25:44,965:Epoch 9, bdsb saved
2021-07-20 19:25:44,965:Epoch 9, Energy saved
2021-07-20 19:25:44,966:Epoch 9, Free saved
2021-07-20 19:25:44,966:Epoch 9, Variance saved
2021-07-20 19:25:44,966:Epoch 9, Variance saved
2021-07-20 19:25:45,204:Epoch 9, Training state saved at /checkpoint/japuleme/3441987/ckpt-10
2021-07-20 19:26:01,595:Epoch 10, bdsb saved
2021-07-20 19:26:01,595:Epoch 10, bdsb saved
2021-07-20 19:26:01,596:Epoch 10, Energy saved
2021-07-20 19:26:01,596:Epoch 10, Free saved
2021-07-20 19:26:01,596:Epoch 10, Variance saved
2021-07-20 19:26:01,596:Epoch 10, Variance saved
2021-07-20 19:26:01,848:Epoch 10, Training state saved at /checkpoint/japuleme/3441987/ckpt-11
2021-07-20 19:26:18,170:Epoch 11, bdsb saved
2021-07-20 19:26:18,170:Epoch 11, bdsb saved
2021-07-20 19:26:18,170:Epoch 11, Energy saved
2021-07-20 19:26:18,170:Epoch 11, Free saved
2021-07-20 19:26:18,170:Epoch 11, Variance saved
2021-07-20 19:26:18,171:Epoch 11, Variance saved
2021-07-20 19:26:18,409:Epoch 11, Training state saved at /checkpoint/japuleme/3441987/ckpt-12
2021-07-20 19:26:34,809:Epoch 12, bdsb saved
2021-07-20 19:26:34,810:Epoch 12, bdsb saved
2021-07-20 19:26:34,810:Epoch 12, Energy saved
2021-07-20 19:26:34,810:Epoch 12, Free saved
2021-07-20 19:26:34,810:Epoch 12, Variance saved
2021-07-20 19:26:34,810:Epoch 12, Variance saved
2021-07-20 19:26:35,048:Epoch 12, Training state saved at /checkpoint/japuleme/3441987/ckpt-13
2021-07-20 19:26:51,469:Epoch 13, bdsb saved
2021-07-20 19:26:51,470:Epoch 13, bdsb saved
2021-07-20 19:26:51,470:Epoch 13, Energy saved
2021-07-20 19:26:51,470:Epoch 13, Free saved
2021-07-20 19:26:51,470:Epoch 13, Variance saved
2021-07-20 19:26:51,470:Epoch 13, Variance saved
2021-07-20 19:26:51,719:Epoch 13, Training state saved at /checkpoint/japuleme/3441987/ckpt-14
2021-07-20 19:27:08,014:Epoch 14, bdsb saved
2021-07-20 19:27:08,014:Epoch 14, bdsb saved
2021-07-20 19:27:08,014:Epoch 14, Energy saved
2021-07-20 19:27:08,014:Epoch 14, Free saved
2021-07-20 19:27:08,014:Epoch 14, Variance saved
2021-07-20 19:27:08,015:Epoch 14, Variance saved
2021-07-20 19:27:08,323:Epoch 14, Training state saved at /checkpoint/japuleme/3441987/ckpt-15
2021-07-20 19:27:24,716:Epoch 15, bdsb saved
2021-07-20 19:27:24,717:Epoch 15, bdsb saved
2021-07-20 19:27:24,717:Epoch 15, Energy saved
2021-07-20 19:27:24,717:Epoch 15, Free saved
2021-07-20 19:27:24,717:Epoch 15, Variance saved
2021-07-20 19:27:24,717:Epoch 15, Variance saved
2021-07-20 19:27:24,988:Epoch 15, Training state saved at /checkpoint/japuleme/3441987/ckpt-16
2021-07-20 19:27:41,393:Epoch 16, bdsb saved
2021-07-20 19:27:41,393:Epoch 16, bdsb saved
2021-07-20 19:27:41,394:Epoch 16, Energy saved
2021-07-20 19:27:41,394:Epoch 16, Free saved
2021-07-20 19:27:41,394:Epoch 16, Variance saved
2021-07-20 19:27:41,394:Epoch 16, Variance saved
2021-07-20 19:27:41,633:Epoch 16, Training state saved at /checkpoint/japuleme/3441987/ckpt-17
2021-07-20 19:27:58,030:Epoch 17, bdsb saved
2021-07-20 19:27:58,030:Epoch 17, bdsb saved
2021-07-20 19:27:58,030:Epoch 17, Energy saved
2021-07-20 19:27:58,030:Epoch 17, Free saved
2021-07-20 19:27:58,030:Epoch 17, Variance saved
2021-07-20 19:27:58,031:Epoch 17, Variance saved
2021-07-20 19:27:58,268:Epoch 17, Training state saved at /checkpoint/japuleme/3441987/ckpt-18
2021-07-20 19:28:14,627:Epoch 18, bdsb saved
2021-07-20 19:28:14,627:Epoch 18, bdsb saved
2021-07-20 19:28:14,627:Epoch 18, Energy saved
2021-07-20 19:28:14,627:Epoch 18, Free saved
2021-07-20 19:28:14,627:Epoch 18, Variance saved
2021-07-20 19:28:14,628:Epoch 18, Variance saved
2021-07-20 19:28:14,879:Epoch 18, Training state saved at /checkpoint/japuleme/3441987/ckpt-19
2021-07-20 19:28:31,291:Epoch 19, bdsb saved
2021-07-20 19:28:31,292:Epoch 19, bdsb saved
2021-07-20 19:28:31,292:Epoch 19, Energy saved
2021-07-20 19:28:31,292:Epoch 19, Free saved
2021-07-20 19:28:31,292:Epoch 19, Variance saved
2021-07-20 19:28:31,292:Epoch 19, Variance saved
2021-07-20 19:28:31,523:Epoch 19, Training state saved at /checkpoint/japuleme/3441987/ckpt-20
2021-07-20 19:28:47,940:Epoch 20, bdsb saved
2021-07-20 19:28:47,940:Epoch 20, bdsb saved
2021-07-20 19:28:47,940:Epoch 20, Energy saved
2021-07-20 19:28:47,941:Epoch 20, Free saved
2021-07-20 19:28:47,941:Epoch 20, Variance saved
2021-07-20 19:28:47,941:Epoch 20, Variance saved
2021-07-20 19:28:48,187:Epoch 20, Training state saved at /checkpoint/japuleme/3441987/ckpt-21
2021-07-20 19:29:04,592:Epoch 21, bdsb saved
2021-07-20 19:29:04,593:Epoch 21, bdsb saved
2021-07-20 19:29:04,593:Epoch 21, Energy saved
2021-07-20 19:29:04,593:Epoch 21, Free saved
2021-07-20 19:29:04,593:Epoch 21, Variance saved
2021-07-20 19:29:04,593:Epoch 21, Variance saved
2021-07-20 19:29:04,827:Epoch 21, Training state saved at /checkpoint/japuleme/3441987/ckpt-22
2021-07-20 19:29:21,112:Epoch 22, bdsb saved
2021-07-20 19:29:21,112:Epoch 22, bdsb saved
2021-07-20 19:29:21,113:Epoch 22, Energy saved
2021-07-20 19:29:21,113:Epoch 22, Free saved
2021-07-20 19:29:21,113:Epoch 22, Variance saved
2021-07-20 19:29:21,113:Epoch 22, Variance saved
2021-07-20 19:29:21,348:Epoch 22, Training state saved at /checkpoint/japuleme/3441987/ckpt-23
2021-07-20 19:29:37,762:Epoch 23, bdsb saved
2021-07-20 19:29:37,762:Epoch 23, bdsb saved
2021-07-20 19:29:37,762:Epoch 23, Energy saved
2021-07-20 19:29:37,763:Epoch 23, Free saved
2021-07-20 19:29:37,763:Epoch 23, Variance saved
2021-07-20 19:29:37,763:Epoch 23, Variance saved
2021-07-20 19:29:38,007:Epoch 23, Training state saved at /checkpoint/japuleme/3441987/ckpt-24
2021-07-20 19:29:54,406:Epoch 24, bdsb saved
2021-07-20 19:29:54,407:Epoch 24, bdsb saved
2021-07-20 19:29:54,407:Epoch 24, Energy saved
2021-07-20 19:29:54,407:Epoch 24, Free saved
2021-07-20 19:29:54,407:Epoch 24, Variance saved
2021-07-20 19:29:54,407:Epoch 24, Variance saved
2021-07-20 19:29:54,652:Epoch 24, Training state saved at /checkpoint/japuleme/3441987/ckpt-25
2021-07-20 19:30:11,003:Epoch 25, bdsb saved
2021-07-20 19:30:11,003:Epoch 25, bdsb saved
2021-07-20 19:30:11,003:Epoch 25, Energy saved
2021-07-20 19:30:11,003:Epoch 25, Free saved
2021-07-20 19:30:11,003:Epoch 25, Variance saved
2021-07-20 19:30:11,004:Epoch 25, Variance saved
2021-07-20 19:30:11,234:Epoch 25, Training state saved at /checkpoint/japuleme/3441987/ckpt-26
2021-07-20 19:30:27,520:Epoch 26, bdsb saved
2021-07-20 19:30:27,520:Epoch 26, bdsb saved
2021-07-20 19:30:27,521:Epoch 26, Energy saved
2021-07-20 19:30:27,521:Epoch 26, Free saved
2021-07-20 19:30:27,521:Epoch 26, Variance saved
2021-07-20 19:30:27,521:Epoch 26, Variance saved
2021-07-20 19:30:27,764:Epoch 26, Training state saved at /checkpoint/japuleme/3441987/ckpt-27
2021-07-20 19:30:44,158:Epoch 27, bdsb saved
2021-07-20 19:30:44,158:Epoch 27, bdsb saved
2021-07-20 19:30:44,159:Epoch 27, Energy saved
2021-07-20 19:30:44,159:Epoch 27, Free saved
2021-07-20 19:30:44,159:Epoch 27, Variance saved
2021-07-20 19:30:44,159:Epoch 27, Variance saved
2021-07-20 19:30:44,396:Epoch 27, Training state saved at /checkpoint/japuleme/3441987/ckpt-28
2021-07-20 19:31:00,847:Epoch 28, bdsb saved
2021-07-20 19:31:00,847:Epoch 28, bdsb saved
2021-07-20 19:31:00,847:Epoch 28, Energy saved
2021-07-20 19:31:00,848:Epoch 28, Free saved
2021-07-20 19:31:00,848:Epoch 28, Variance saved
2021-07-20 19:31:00,848:Epoch 28, Variance saved
2021-07-20 19:31:01,083:Epoch 28, Training state saved at /checkpoint/japuleme/3441987/ckpt-29
2021-07-20 19:31:17,722:Epoch 29, bdsb saved
2021-07-20 19:31:17,723:Epoch 29, bdsb saved
2021-07-20 19:31:17,723:Epoch 29, Energy saved
2021-07-20 19:31:17,723:Epoch 29, Free saved
2021-07-20 19:31:17,723:Epoch 29, Variance saved
2021-07-20 19:31:17,724:Epoch 29, Variance saved
2021-07-20 19:31:18,040:Epoch 29, Training state saved at /checkpoint/japuleme/3441987/ckpt-30
2021-07-20 19:31:34,511:Epoch 30, bdsb saved
2021-07-20 19:31:34,511:Epoch 30, bdsb saved
2021-07-20 19:31:34,512:Epoch 30, Energy saved
2021-07-20 19:31:34,512:Epoch 30, Free saved
2021-07-20 19:31:34,512:Epoch 30, Variance saved
2021-07-20 19:31:34,512:Epoch 30, Variance saved
2021-07-20 19:31:34,749:Epoch 30, Training state saved at /checkpoint/japuleme/3441987/ckpt-31
2021-07-20 19:31:51,296:Epoch 31, bdsb saved
2021-07-20 19:31:51,296:Epoch 31, bdsb saved
2021-07-20 19:31:51,297:Epoch 31, Energy saved
2021-07-20 19:31:51,297:Epoch 31, Free saved
2021-07-20 19:31:51,297:Epoch 31, Variance saved
2021-07-20 19:31:51,297:Epoch 31, Variance saved
2021-07-20 19:31:51,543:Epoch 31, Training state saved at /checkpoint/japuleme/3441987/ckpt-32
2021-07-20 19:32:07,999:Epoch 32, bdsb saved
2021-07-20 19:32:07,999:Epoch 32, bdsb saved
2021-07-20 19:32:07,999:Epoch 32, Energy saved
2021-07-20 19:32:08,000:Epoch 32, Free saved
2021-07-20 19:32:08,000:Epoch 32, Variance saved
2021-07-20 19:32:08,000:Epoch 32, Variance saved
2021-07-20 19:32:08,238:Epoch 32, Training state saved at /checkpoint/japuleme/3441987/ckpt-33
2021-07-20 19:32:24,697:Epoch 33, bdsb saved
2021-07-20 19:32:24,697:Epoch 33, bdsb saved
2021-07-20 19:32:24,698:Epoch 33, Energy saved
2021-07-20 19:32:24,698:Epoch 33, Free saved
2021-07-20 19:32:24,698:Epoch 33, Variance saved
2021-07-20 19:32:24,698:Epoch 33, Variance saved
2021-07-20 19:32:24,937:Epoch 33, Training state saved at /checkpoint/japuleme/3441987/ckpt-34
2021-07-20 19:32:41,338:Epoch 34, bdsb saved
2021-07-20 19:32:41,338:Epoch 34, bdsb saved
2021-07-20 19:32:41,338:Epoch 34, Energy saved
2021-07-20 19:32:41,338:Epoch 34, Free saved
2021-07-20 19:32:41,339:Epoch 34, Variance saved
2021-07-20 19:32:41,339:Epoch 34, Variance saved
2021-07-20 19:32:41,591:Epoch 34, Training state saved at /checkpoint/japuleme/3441987/ckpt-35
2021-07-20 19:32:58,021:Epoch 35, bdsb saved
2021-07-20 19:32:58,021:Epoch 35, bdsb saved
2021-07-20 19:32:58,021:Epoch 35, Energy saved
2021-07-20 19:32:58,022:Epoch 35, Free saved
2021-07-20 19:32:58,022:Epoch 35, Variance saved
2021-07-20 19:32:58,022:Epoch 35, Variance saved
2021-07-20 19:32:58,264:Epoch 35, Training state saved at /checkpoint/japuleme/3441987/ckpt-36
2021-07-20 19:33:14,681:Epoch 36, bdsb saved
2021-07-20 19:33:14,681:Epoch 36, bdsb saved
2021-07-20 19:33:14,681:Epoch 36, Energy saved
2021-07-20 19:33:14,681:Epoch 36, Free saved
2021-07-20 19:33:14,682:Epoch 36, Variance saved
2021-07-20 19:33:14,682:Epoch 36, Variance saved
2021-07-20 19:33:14,930:Epoch 36, Training state saved at /checkpoint/japuleme/3441987/ckpt-37
2021-07-20 19:33:31,243:Epoch 37, bdsb saved
2021-07-20 19:33:31,243:Epoch 37, bdsb saved
2021-07-20 19:33:31,243:Epoch 37, Energy saved
2021-07-20 19:33:31,243:Epoch 37, Free saved
2021-07-20 19:33:31,244:Epoch 37, Variance saved
2021-07-20 19:33:31,244:Epoch 37, Variance saved
2021-07-20 19:33:31,482:Epoch 37, Training state saved at /checkpoint/japuleme/3441987/ckpt-38
2021-07-20 19:33:47,897:Epoch 38, bdsb saved
2021-07-20 19:33:47,897:Epoch 38, bdsb saved
2021-07-20 19:33:47,898:Epoch 38, Energy saved
2021-07-20 19:33:47,898:Epoch 38, Free saved
2021-07-20 19:33:47,898:Epoch 38, Variance saved
2021-07-20 19:33:47,898:Epoch 38, Variance saved
2021-07-20 19:33:48,145:Epoch 38, Training state saved at /checkpoint/japuleme/3441987/ckpt-39
2021-07-20 19:34:04,564:Epoch 39, bdsb saved
2021-07-20 19:34:04,564:Epoch 39, bdsb saved
2021-07-20 19:34:04,564:Epoch 39, Energy saved
2021-07-20 19:34:04,564:Epoch 39, Free saved
2021-07-20 19:34:04,564:Epoch 39, Variance saved
2021-07-20 19:34:04,565:Epoch 39, Variance saved
2021-07-20 19:34:04,804:Epoch 39, Training state saved at /checkpoint/japuleme/3441987/ckpt-40
2021-07-20 19:34:21,197:Epoch 40, bdsb saved
2021-07-20 19:34:21,197:Epoch 40, bdsb saved
2021-07-20 19:34:21,197:Epoch 40, Energy saved
2021-07-20 19:34:21,198:Epoch 40, Free saved
2021-07-20 19:34:21,198:Epoch 40, Variance saved
2021-07-20 19:34:21,198:Epoch 40, Variance saved
2021-07-20 19:34:21,439:Epoch 40, Training state saved at /checkpoint/japuleme/3441987/ckpt-41
2021-07-20 19:34:37,786:Epoch 41, bdsb saved
2021-07-20 19:34:37,786:Epoch 41, bdsb saved
2021-07-20 19:34:37,786:Epoch 41, Energy saved
2021-07-20 19:34:37,787:Epoch 41, Free saved
2021-07-20 19:34:37,787:Epoch 41, Variance saved
2021-07-20 19:34:37,787:Epoch 41, Variance saved
2021-07-20 19:34:38,032:Epoch 41, Training state saved at /checkpoint/japuleme/3441987/ckpt-42
2021-07-20 19:34:54,440:Epoch 42, bdsb saved
2021-07-20 19:34:54,441:Epoch 42, bdsb saved
2021-07-20 19:34:54,441:Epoch 42, Energy saved
2021-07-20 19:34:54,441:Epoch 42, Free saved
2021-07-20 19:34:54,441:Epoch 42, Variance saved
2021-07-20 19:34:54,441:Epoch 42, Variance saved
2021-07-20 19:34:54,680:Epoch 42, Training state saved at /checkpoint/japuleme/3441987/ckpt-43
2021-07-20 19:35:11,088:Epoch 43, bdsb saved
2021-07-20 19:35:11,088:Epoch 43, bdsb saved
2021-07-20 19:35:11,088:Epoch 43, Energy saved
2021-07-20 19:35:11,088:Epoch 43, Free saved
2021-07-20 19:35:11,089:Epoch 43, Variance saved
2021-07-20 19:35:11,089:Epoch 43, Variance saved
2021-07-20 19:35:11,330:Epoch 43, Training state saved at /checkpoint/japuleme/3441987/ckpt-44
2021-07-20 19:35:27,654:Epoch 44, bdsb saved
2021-07-20 19:35:27,655:Epoch 44, bdsb saved
2021-07-20 19:35:27,655:Epoch 44, Energy saved
2021-07-20 19:35:27,655:Epoch 44, Free saved
2021-07-20 19:35:27,655:Epoch 44, Variance saved
2021-07-20 19:35:27,656:Epoch 44, Variance saved
2021-07-20 19:35:28,096:Epoch 44, Training state saved at /checkpoint/japuleme/3441987/ckpt-45
2021-07-20 19:35:44,407:Epoch 45, bdsb saved
2021-07-20 19:35:44,408:Epoch 45, bdsb saved
2021-07-20 19:35:44,408:Epoch 45, Energy saved
2021-07-20 19:35:44,408:Epoch 45, Free saved
2021-07-20 19:35:44,408:Epoch 45, Variance saved
2021-07-20 19:35:44,408:Epoch 45, Variance saved
2021-07-20 19:35:44,647:Epoch 45, Training state saved at /checkpoint/japuleme/3441987/ckpt-46
2021-07-20 19:36:01,045:Epoch 46, bdsb saved
2021-07-20 19:36:01,046:Epoch 46, bdsb saved
2021-07-20 19:36:01,046:Epoch 46, Energy saved
2021-07-20 19:36:01,046:Epoch 46, Free saved
2021-07-20 19:36:01,046:Epoch 46, Variance saved
2021-07-20 19:36:01,047:Epoch 46, Variance saved
2021-07-20 19:36:01,293:Epoch 46, Training state saved at /checkpoint/japuleme/3441987/ckpt-47
2021-07-20 19:36:17,743:Epoch 47, bdsb saved
2021-07-20 19:36:17,743:Epoch 47, bdsb saved
2021-07-20 19:36:17,743:Epoch 47, Energy saved
2021-07-20 19:36:17,744:Epoch 47, Free saved
2021-07-20 19:36:17,744:Epoch 47, Variance saved
2021-07-20 19:36:17,744:Epoch 47, Variance saved
2021-07-20 19:36:17,983:Epoch 47, Training state saved at /checkpoint/japuleme/3441987/ckpt-48
2021-07-20 19:36:34,306:Epoch 48, bdsb saved
2021-07-20 19:36:34,306:Epoch 48, bdsb saved
2021-07-20 19:36:34,306:Epoch 48, Energy saved
2021-07-20 19:36:34,307:Epoch 48, Free saved
2021-07-20 19:36:34,307:Epoch 48, Variance saved
2021-07-20 19:36:34,307:Epoch 48, Variance saved
2021-07-20 19:36:34,546:Epoch 48, Training state saved at /checkpoint/japuleme/3441987/ckpt-49
2021-07-20 19:36:50,953:Epoch 49, bdsb saved
2021-07-20 19:36:50,954:Epoch 49, bdsb saved
2021-07-20 19:36:50,954:Epoch 49, Energy saved
2021-07-20 19:36:50,954:Epoch 49, Free saved
2021-07-20 19:36:50,954:Epoch 49, Variance saved
2021-07-20 19:36:50,954:Epoch 49, Variance saved
2021-07-20 19:36:51,197:Epoch 49, Training state saved at /checkpoint/japuleme/3441987/ckpt-50
2021-07-20 19:37:07,628:Epoch 50, bdsb saved
2021-07-20 19:37:07,629:Epoch 50, bdsb saved
2021-07-20 19:37:07,629:Epoch 50, Energy saved
2021-07-20 19:37:07,629:Epoch 50, Free saved
2021-07-20 19:37:07,629:Epoch 50, Variance saved
2021-07-20 19:37:07,629:Epoch 50, Variance saved
2021-07-20 19:37:07,868:Epoch 50, Training state saved at /checkpoint/japuleme/3441987/ckpt-51
2021-07-20 19:37:24,281:Epoch 51, bdsb saved
2021-07-20 19:37:24,282:Epoch 51, bdsb saved
2021-07-20 19:37:24,282:Epoch 51, Energy saved
2021-07-20 19:37:24,282:Epoch 51, Free saved
2021-07-20 19:37:24,282:Epoch 51, Variance saved
2021-07-20 19:37:24,282:Epoch 51, Variance saved
2021-07-20 19:37:24,528:Epoch 51, Training state saved at /checkpoint/japuleme/3441987/ckpt-52
2021-07-20 19:37:40,843:Epoch 52, bdsb saved
2021-07-20 19:37:40,843:Epoch 52, bdsb saved
2021-07-20 19:37:40,843:Epoch 52, Energy saved
2021-07-20 19:37:40,843:Epoch 52, Free saved
2021-07-20 19:37:40,844:Epoch 52, Variance saved
2021-07-20 19:37:40,844:Epoch 52, Variance saved
2021-07-20 19:37:41,088:Epoch 52, Training state saved at /checkpoint/japuleme/3441987/ckpt-53
2021-07-20 19:37:57,531:Epoch 53, bdsb saved
2021-07-20 19:37:57,532:Epoch 53, bdsb saved
2021-07-20 19:37:57,532:Epoch 53, Energy saved
2021-07-20 19:37:57,532:Epoch 53, Free saved
2021-07-20 19:37:57,532:Epoch 53, Variance saved
2021-07-20 19:37:57,532:Epoch 53, Variance saved
2021-07-20 19:37:57,771:Epoch 53, Training state saved at /checkpoint/japuleme/3441987/ckpt-54
2021-07-20 19:38:14,173:Epoch 54, bdsb saved
2021-07-20 19:38:14,174:Epoch 54, bdsb saved
2021-07-20 19:38:14,174:Epoch 54, Energy saved
2021-07-20 19:38:14,174:Epoch 54, Free saved
2021-07-20 19:38:14,174:Epoch 54, Variance saved
2021-07-20 19:38:14,174:Epoch 54, Variance saved
2021-07-20 19:38:14,423:Epoch 54, Training state saved at /checkpoint/japuleme/3441987/ckpt-55
2021-07-20 19:38:30,870:Epoch 55, bdsb saved
2021-07-20 19:38:30,870:Epoch 55, bdsb saved
2021-07-20 19:38:30,871:Epoch 55, Energy saved
2021-07-20 19:38:30,871:Epoch 55, Free saved
2021-07-20 19:38:30,871:Epoch 55, Variance saved
2021-07-20 19:38:30,871:Epoch 55, Variance saved
2021-07-20 19:38:31,103:Epoch 55, Training state saved at /checkpoint/japuleme/3441987/ckpt-56
2021-07-20 19:38:47,396:Epoch 56, bdsb saved
2021-07-20 19:38:47,396:Epoch 56, bdsb saved
2021-07-20 19:38:47,396:Epoch 56, Energy saved
2021-07-20 19:38:47,396:Epoch 56, Free saved
2021-07-20 19:38:47,397:Epoch 56, Variance saved
2021-07-20 19:38:47,397:Epoch 56, Variance saved
2021-07-20 19:38:47,659:Epoch 56, Training state saved at /checkpoint/japuleme/3441987/ckpt-57
2021-07-20 19:39:04,070:Epoch 57, bdsb saved
2021-07-20 19:39:04,070:Epoch 57, bdsb saved
2021-07-20 19:39:04,071:Epoch 57, Energy saved
2021-07-20 19:39:04,071:Epoch 57, Free saved
2021-07-20 19:39:04,071:Epoch 57, Variance saved
2021-07-20 19:39:04,071:Epoch 57, Variance saved
2021-07-20 19:39:04,317:Epoch 57, Training state saved at /checkpoint/japuleme/3441987/ckpt-58
2021-07-20 19:39:20,713:Epoch 58, bdsb saved
2021-07-20 19:39:20,714:Epoch 58, bdsb saved
2021-07-20 19:39:20,714:Epoch 58, Energy saved
2021-07-20 19:39:20,714:Epoch 58, Free saved
2021-07-20 19:39:20,714:Epoch 58, Variance saved
2021-07-20 19:39:20,715:Epoch 58, Variance saved
2021-07-20 19:39:20,951:Epoch 58, Training state saved at /checkpoint/japuleme/3441987/ckpt-59
2021-07-20 19:39:37,286:Epoch 59, bdsb saved
2021-07-20 19:39:37,287:Epoch 59, bdsb saved
2021-07-20 19:39:37,287:Epoch 59, Energy saved
2021-07-20 19:39:37,287:Epoch 59, Free saved
2021-07-20 19:39:37,287:Epoch 59, Variance saved
2021-07-20 19:39:37,287:Epoch 59, Variance saved
2021-07-20 19:39:37,600:Epoch 59, Training state saved at /checkpoint/japuleme/3441987/ckpt-60
2021-07-20 19:39:53,890:Epoch 60, bdsb saved
2021-07-20 19:39:53,891:Epoch 60, bdsb saved
2021-07-20 19:39:53,891:Epoch 60, Energy saved
2021-07-20 19:39:53,891:Epoch 60, Free saved
2021-07-20 19:39:53,891:Epoch 60, Variance saved
2021-07-20 19:39:53,892:Epoch 60, Variance saved
2021-07-20 19:39:54,132:Epoch 60, Training state saved at /checkpoint/japuleme/3441987/ckpt-61
2021-07-20 19:40:10,585:Epoch 61, bdsb saved
2021-07-20 19:40:10,585:Epoch 61, bdsb saved
2021-07-20 19:40:10,585:Epoch 61, Energy saved
2021-07-20 19:40:10,585:Epoch 61, Free saved
2021-07-20 19:40:10,585:Epoch 61, Variance saved
2021-07-20 19:40:10,586:Epoch 61, Variance saved
2021-07-20 19:40:10,834:Epoch 61, Training state saved at /checkpoint/japuleme/3441987/ckpt-62
2021-07-20 19:40:27,248:Epoch 62, bdsb saved
2021-07-20 19:40:27,248:Epoch 62, bdsb saved
2021-07-20 19:40:27,249:Epoch 62, Energy saved
2021-07-20 19:40:27,249:Epoch 62, Free saved
2021-07-20 19:40:27,249:Epoch 62, Variance saved
2021-07-20 19:40:27,249:Epoch 62, Variance saved
2021-07-20 19:40:27,546:Epoch 62, Training state saved at /checkpoint/japuleme/3441987/ckpt-63
2021-07-20 19:40:43,863:Epoch 63, bdsb saved
2021-07-20 19:40:43,864:Epoch 63, bdsb saved
